weight_path,method_name,sparsity,descriptor_dim,flops,model_memory,extraction_lat_cpu_bs1,extraction_lat_gpu_bs1,Pitts30k_Val_R1,Pitts30k_Val_R5,Pitts30k_Val_R10,Pitts30k_Val_map_memory,Pitts30k_Val_total_memory,Pitts30k_Val_matching_lat,Pitts30k_Val_total_cpu_lat_bs1,Pitts30k_Val_total_gpu_lat_bs1,AmsterTime_R1,AmsterTime_R5,AmsterTime_R10,AmsterTime_map_memory,AmsterTime_total_memory,AmsterTime_matching_lat,AmsterTime_total_cpu_lat_bs1,AmsterTime_total_gpu_lat_bs1
ResNet34_NetVLAD_agg_0.25_sparsity_0.131_R1_0.928.ckpt,ResNet34_NetVLAD,0.131,,6213452800.0,31.354736328125,261.41552925109863,36.04103326797485,,,,,,32.49444961547852,367.2709822654724,68.54158639907837,,,,,,3.9229869842529297,265.3385162353516,39.96402025222778
ResNet34_NetVLAD_agg_0.25_sparsity_0.167_R1_0.929.ckpt,ResNet34_NetVLAD,0.167,,6213452800.0,31.354736328125,253.32984924316403,32.23922252655029,,,,,,31.709361076354984,339.2026901245117,64.44580554962158,,,,,,3.868031501770019,257.1978807449341,36.10725402832031
ResNet34_NetVLAD_agg_0.25_sparsity_0.194_R1_0.930.ckpt,ResNet34_NetVLAD,0.194,,6213452800.0,31.354736328125,250.47849416732788,31.459248065948486,,,,,,31.20286464691162,333.6444854736328,62.3651385307312,,,,,,3.8327693939208975,254.3112635612488,35.292017459869385
ResNet34_NetVLAD_agg_0.25_sparsity_0.220_R1_0.930.ckpt,ResNet34_NetVLAD,0.22,,6213452800.0,31.354736328125,241.0110831260681,30.34297227859497,,,,,,31.04269504547119,355.8778405189514,61.354804039001465,,,,,,3.551006317138672,244.5620894432068,33.89397859573364
ResNet34_NetVLAD_agg_0.25_sparsity_0.252_R1_0.929.ckpt,ResNet34_NetVLAD,0.252,,6213452800.0,31.354736328125,235.3376269340515,27.84641981124878,,,,,,30.16641139984131,351.2994766235352,57.6176643371582,,,,,,3.717041015625,239.0546679496765,31.56346082687378
ResNet34_NetVLAD_agg_0.25_sparsity_0.278_R1_0.930.ckpt,ResNet34_NetVLAD,0.278,,6213452800.0,31.354736328125,231.94239139556885,27.798688411712646,,,,,,29.423809051513672,317.1074390411377,57.38662481307984,,,,,,3.543257713317871,235.48564910888672,31.34194612503052
ResNet34_NetVLAD_agg_0.25_sparsity_0.310_R1_0.929.ckpt,ResNet34_NetVLAD,0.31,,6213452800.0,31.354736328125,224.55978393554688,30.038154125213623,,,,,,28.871846199035645,330.4185628890991,58.51877927780152,,,,,,3.4560441970825195,228.0158281326294,33.49419832229614
ResNet34_NetVLAD_agg_0.25_sparsity_0.335_R1_0.928.ckpt,ResNet34_NetVLAD,0.335,,6213452800.0,31.354736328125,218.76193284988403,28.369832038879395,,,,,,28.33535671234131,327.63447761535645,57.395994663238525,,,,,,3.522801399230957,222.284734249115,31.89263343811035
ResNet34_NetVLAD_agg_0.25_sparsity_0.359_R1_0.928.ckpt,ResNet34_NetVLAD,0.359,,6213452800.0,31.354736328125,215.724515914917,28.442835807800293,,,,,,27.903223037719727,310.944938659668,56.14123344421387,,,,,,3.4577369689941406,219.18225288391116,31.900572776794437
ResNet34_NetVLAD_agg_0.25_sparsity_0.388_R1_0.925.ckpt,ResNet34_NetVLAD,0.388,,6213452800.0,31.354736328125,209.58627462387085,31.476914882659912,,,,,,27.22909450531006,305.9263110160828,58.43150615692139,,,,,,3.360271453857422,212.94654607772827,34.837186336517334
ResNet34_NetVLAD_agg_0.25_sparsity_0.411_R1_0.926.ckpt,ResNet34_NetVLAD,0.411,,6213452800.0,31.354736328125,203.233802318573,29.67323064804077,,,,,,27.00891494750977,325.36587715148926,56.01353645324707,,,,,,3.2941102981567383,206.52791261672976,32.96734094619751
ResNet34_NetVLAD_agg_0.25_sparsity_0.422_R1_0.922.ckpt,ResNet34_NetVLAD,0.422,,6213452800.0,31.354736328125,201.27941370010376,24.899685382843018,,,,,,26.203489303588867,317.4047827720642,50.25248527526856,,,,,,3.256058692932129,204.5354723930359,28.155744075775143
ResNet34_NetVLAD_agg_0.50_sparsity_0.038_R1_0.931.ckpt,ResNet34_NetVLAD,0.038,,6213452800.0,31.354736328125,279.10377979278564,36.47017478942871,,,,,,34.6585750579834,358.2014203071594,71.60050868988037,,,,,,4.2053937911987305,283.3091735839844,40.67556858062744
ResNet34_NetVLAD_agg_0.50_sparsity_0.068_R1_0.933.ckpt,ResNet34_NetVLAD,0.068,,6213452800.0,31.354736328125,272.7636218070984,36.27824783325195,,,,,,32.869529724121094,359.22083854675293,69.89901065826416,,,,,,4.224920272827148,276.98854207992554,40.5031681060791
ResNet34_NetVLAD_agg_0.50_sparsity_0.103_R1_0.930.ckpt,ResNet34_NetVLAD,0.103,,6213452800.0,31.354736328125,265.601122379303,37.003517150878906,,,,,,31.700181961059577,354.340934753418,68.74308586120605,,,,,,3.700566291809082,269.30168867111206,40.70408344268799
ResNet34_NetVLAD_agg_0.50_sparsity_0.131_R1_0.931.ckpt,ResNet34_NetVLAD,0.131,,6213452800.0,31.354736328125,259.489369392395,35.540151596069336,,,,,,30.558347702026367,365.3793692588806,66.48954153060913,,,,,,3.5632848739624023,263.0526542663574,39.10343647003174
ResNet34_NetVLAD_agg_0.50_sparsity_0.167_R1_0.928.ckpt,ResNet34_NetVLAD,0.167,,6213452800.0,31.354736328125,253.42890024185184,32.24015235900879,,,,,,29.51841354370117,346.04772329330444,61.46210432052612,,,,,,3.4364938735961914,256.865394115448,35.67664623260498
ResNet34_NetVLAD_agg_0.50_sparsity_0.194_R1_0.930.ckpt,ResNet34_NetVLAD,0.194,,6213452800.0,31.354736328125,247.7378487586975,30.84057569503784,,,,,,28.393006324768063,329.07426357269287,59.58890914916992,,,,,,3.294825553894043,251.03267431259155,34.135401248931885
ResNet34_NetVLAD_agg_0.50_sparsity_0.221_R1_0.928.ckpt,ResNet34_NetVLAD,0.221,,6213452800.0,31.354736328125,240.8467650413513,30.88971376419067,,,,,,27.33161449432373,355.1138043403625,57.45097398757935,,,,,,3.164219856262207,244.01098489761355,34.05393362045288
ResNet34_NetVLAD_agg_0.50_sparsity_0.252_R1_0.931.ckpt,ResNet34_NetVLAD,0.252,,6213452800.0,31.354736328125,235.2229475975037,27.482032775878903,,,,,,26.199722290039062,330.93340396881104,53.57247591018677,,,,,,3.044366836547852,238.2673144340515,30.52639961242676
ResNet34_NetVLAD_agg_0.50_sparsity_0.278_R1_0.928.ckpt,ResNet34_NetVLAD,0.278,,6213452800.0,31.354736328125,229.4472932815552,27.61315107345581,,,,,,25.74284076690674,344.1969633102417,53.17176580429077,,,,,,2.9127120971679688,232.36000537872312,30.52586317062378
ResNet34_NetVLAD_agg_0.50_sparsity_0.310_R1_0.926.ckpt,ResNet34_NetVLAD,0.31,,6213452800.0,31.354736328125,223.22628498077395,29.354584217071533,,,,,,23.95665645599365,318.1437611579895,53.59734296798706,,,,,,2.7738571166992188,226.00014209747312,32.12844133377075
ResNet34_NetVLAD_agg_0.50_sparsity_0.335_R1_0.929.ckpt,ResNet34_NetVLAD,0.335,,6213452800.0,31.354736328125,217.75234937667847,28.39486598968506,,,,,,23.26650619506836,322.4510312080384,50.64429044723511,,,,,,2.6337623596191406,220.3861117362976,31.0286283493042
ResNet34_NetVLAD_agg_0.50_sparsity_0.359_R1_0.927.ckpt,ResNet34_NetVLAD,0.359,,6213452800.0,31.354736328125,213.63112926483151,26.9182562828064,,,,,,21.85215950012207,311.47199869155884,49.46932792663574,,,,,,2.494382858276367,216.1255121231079,29.412639141082764
ResNet34_NetVLAD_agg_0.50_sparsity_0.388_R1_0.924.ckpt,ResNet34_NetVLAD,0.388,,6213452800.0,31.354736328125,206.8817377090454,30.484938621521,,,,,,20.665740966796875,316.0668015480041,51.09665393829346,,,,,,2.4923324584960938,209.3740701675415,32.97727108001709
ResNet34_NetVLAD_agg_0.50_sparsity_0.411_R1_0.918.ckpt,ResNet34_NetVLAD,0.411,,6213452800.0,31.354736328125,202.5792241096497,28.80220413208008,,,,,,19.575023651123047,294.2252993583679,47.14517593383789,,,,,,2.2095441818237305,204.7887682914734,31.01174831390381
ResNet34_NetVLAD_agg_0.50_sparsity_0.422_R1_0.920.ckpt,ResNet34_NetVLAD,0.422,,6213452800.0,31.354736328125,199.5009541511536,22.775542736053467,,,,,,18.36128234863281,302.29698419570923,41.25174283981323,,,,,,2.0977258682250977,201.59868001937863,24.873268604278564
ResNet34_NetVLAD_agg_0.75_sparsity_0.039_R1_0.930.ckpt,ResNet34_NetVLAD,0.039,,6213452800.0,31.354736328125,277.6817321777344,36.900997161865234,,,,,,34.16719436645508,373.4130263328552,70.97424268722534,,,,,,4.10158634185791,281.7833185195923,41.002583503723145
ResNet34_NetVLAD_agg_0.75_sparsity_0.068_R1_0.931.ckpt,ResNet34_NetVLAD,0.068,,6213452800.0,31.354736328125,271.7758536338806,36.58771514892578,,,,,,32.40218162536621,376.1155605316162,68.89821290969849,,,,,,3.702688217163086,275.4785418510437,40.29040336608887
ResNet34_NetVLAD_agg_0.75_sparsity_0.103_R1_0.931.ckpt,ResNet34_NetVLAD,0.103,,6213452800.0,31.354736328125,264.73923921585083,37.52976655960083,,,,,,30.267786979675293,359.2121481895447,66.61083698272705,,,,,,3.5074234008789062,268.24666261672974,41.037189960479736
ResNet34_NetVLAD_agg_0.75_sparsity_0.131_R1_0.928.ckpt,ResNet34_NetVLAD,0.131,,6213452800.0,31.354736328125,259.8752498626709,36.07519865036011,,,,,,29.697155952453613,358.3538055419922,64.77372646331787,,,,,,3.3366918563842773,263.2119417190552,39.41189050674439
ResNet34_NetVLAD_agg_0.75_sparsity_0.167_R1_0.929.ckpt,ResNet34_NetVLAD,0.167,,6213452800.0,31.354736328125,251.36654376983645,31.971895694732662,,,,,,27.008056640625,367.5345540046692,57.9774022102356,,,,,,3.094768524169922,254.46131229400635,35.06666421890259
ResNet34_NetVLAD_agg_0.75_sparsity_0.194_R1_0.928.ckpt,ResNet34_NetVLAD,0.194,,6213452800.0,31.354736328125,246.7508435249329,30.076277256011963,,,,,,25.18649101257324,334.25047397613525,55.38626909255981,,,,,,2.93121337890625,249.6820569038391,33.00749063491821
ResNet34_NetVLAD_agg_0.75_sparsity_0.221_R1_0.927.ckpt,ResNet34_NetVLAD,0.221,,6213452800.0,31.354736328125,240.1394009590149,30.614113807678223,,,,,,23.77171516418457,335.06221771240234,52.86188125610352,,,,,,2.6714086532592773,242.81080961227417,33.2855224609375
ResNet34_NetVLAD_agg_0.75_sparsity_0.253_R1_0.926.ckpt,ResNet34_NetVLAD,0.253,,6213452800.0,31.354736328125,234.1835856437683,26.281893253326416,,,,,,21.59111499786377,328.9541244506836,48.03500175476074,,,,,,2.489495277404785,236.6730809211731,28.7713885307312
ResNet34_NetVLAD_agg_0.75_sparsity_0.278_R1_0.927.ckpt,ResNet34_NetVLAD,0.278,,6213452800.0,31.354736328125,227.9807090759277,26.81577205657959,,,,,,20.767736434936523,308.35291147232056,47.81032800674439,,,,,,2.346658706665039,230.3273677825928,29.16243076324463
ResNet34_NetVLAD_agg_0.75_sparsity_0.311_R1_0.926.ckpt,ResNet34_NetVLAD,0.311,,6213452800.0,31.354736328125,222.388768196106,28.18484306335449,,,,,,19.56312656402588,324.6620178222656,48.77463579177856,,,,,,2.222442626953125,224.61121082305908,30.407285690307617
ResNet34_NetVLAD_agg_0.75_sparsity_0.335_R1_0.925.ckpt,ResNet34_NetVLAD,0.335,,6213452800.0,31.354736328125,218.11494827270508,27.300500869750977,,,,,,18.32683086395264,323.5815644264221,44.66975927352905,,,,,,2.1157026290893555,220.23065090179443,29.41620349884033
ResNet34_NetVLAD_agg_0.75_sparsity_0.360_R1_0.921.ckpt,ResNet34_NetVLAD,0.36,,6213452800.0,31.354736328125,213.05745840072632,26.375067234039307,,,,,,17.319679260253906,300.6621837615967,43.81201267242432,,,,,,2.074456214904785,215.1319146156311,28.44952344894409
ResNet34_NetVLAD_agg_0.75_sparsity_0.388_R1_0.920.ckpt,ResNet34_NetVLAD,0.388,,6213452800.0,31.354736328125,205.69300651550293,28.75305414199829,,,,,,15.96710681915283,313.7738347053528,45.05960941314697,,,,,,1.8574237823486328,207.5504302978516,30.610477924346924
ResNet34_NetVLAD_agg_0.75_sparsity_0.411_R1_0.917.ckpt,ResNet34_NetVLAD,0.411,,6213452800.0,31.354736328125,200.9426116943359,27.089273929595947,,,,,,14.897942543029783,299.8973846435547,42.55253076553345,,,,,,1.6677141189575195,202.61032581329343,28.756988048553467
ResNet34_NetVLAD_agg_0.75_sparsity_0.423_R1_0.916.ckpt,ResNet34_NetVLAD,0.423,,6213452800.0,31.354736328125,197.9052782058716,22.369718551635746,,,,,,13.792967796325684,296.32880687713623,35.774993896484375,,,,,,1.5178918838500977,199.42317008972168,23.88761043548584
ResNet34_ConvAP_agg_0.00_sparsity_0.036_R1_0.924.ckpt,ResNet34_ConvAP,0.036,,7561830400.0,83.198486328125,333.2808375358581,43.19422245025635,,,,,,18.30074787139893,353.45897674560547,62.30247020721436,,,,,,2.035403251647949,335.3162407875061,45.2296257019043
ResNet34_ConvAP_agg_0.00_sparsity_0.068_R1_0.924.ckpt,ResNet34_ConvAP,0.068,,7561830400.0,83.198486328125,324.5836973190308,44.30755376815796,,,,,,18.28181743621826,406.14073276519775,61.2270712852478,,,,,,2.138900756835937,326.7225980758667,46.4464545249939
ResNet34_ConvAP_agg_0.00_sparsity_0.102_R1_0.921.ckpt,ResNet34_ConvAP,0.102,,7561830400.0,83.198486328125,315.5200242996216,43.5305118560791,,,,,,18.814492225646973,388.6499285697937,64.18031454086304,,,,,,2.073073387145996,317.5930976867676,45.6035852432251
ResNet34_ConvAP_agg_0.00_sparsity_0.132_R1_0.922.ckpt,ResNet34_ConvAP,0.132,,7561830400.0,83.198486328125,308.6813449859619,42.108309268951416,,,,,,18.299055099487305,374.0998864173889,60.0242018699646,,,,,,1.721477508544922,310.40282249450684,43.82978677749634
ResNet34_ConvAP_agg_0.00_sparsity_0.166_R1_0.925.ckpt,ResNet34_ConvAP,0.166,,7561830400.0,83.198486328125,299.3374824523926,39.38181400299072,,,,,,18.28281879425049,385.6882452964782,57.33507871627808,,,,,,2.0777463912963867,301.41522884368896,41.45956039428711
ResNet34_ConvAP_agg_0.00_sparsity_0.193_R1_0.922.ckpt,ResNet34_ConvAP,0.193,,7561830400.0,83.198486328125,294.05150413513184,38.437747955322266,,,,,,18.21310520172119,376.1999011039734,56.4134955406189,,,,,,2.062678337097168,296.114182472229,40.50042629241944
ResNet34_ConvAP_agg_0.00_sparsity_0.222_R1_0.919.ckpt,ResNet34_ConvAP,0.222,,7561830400.0,83.198486328125,289.36628103256226,37.25926876068115,,,,,,18.2117223739624,373.7542629241944,55.94545602798462,,,,,,2.138519287109375,291.50480031967163,39.39778804779053
ResNet34_ConvAP_agg_0.00_sparsity_0.253_R1_0.917.ckpt,ResNet34_ConvAP,0.253,,7561830400.0,83.198486328125,276.5197515487671,33.68960618972778,,,,,,18.38047504425049,361.2787365913391,51.8560528755188,,,,,,2.133965492248535,278.6537170410156,35.82357168197632
ResNet34_ConvAP_agg_0.00_sparsity_0.281_R1_0.915.ckpt,ResNet34_ConvAP,0.281,,7561830400.0,83.198486328125,269.22473907470703,32.78775215148926,,,,,,18.208885192871097,379.3801307678223,52.68493890762329,,,,,,2.1212100982666016,271.34594917297363,34.90896224975586
ResNet34_ConvAP_agg_0.00_sparsity_0.312_R1_0.918.ckpt,ResNet34_ConvAP,0.312,,7561830400.0,83.198486328125,261.35125160217285,34.882354736328125,,,,,,18.06669235229492,357.7082753181457,53.13745737075806,,,,,,2.056217193603516,263.4074687957764,36.93857192993164
ResNet34_ConvAP_agg_0.00_sparsity_0.338_R1_0.917.ckpt,ResNet34_ConvAP,0.338,,7561830400.0,83.198486328125,254.33920621871948,33.39982032775879,,,,,,18.13325881958008,344.1367983818054,51.07499361038208,,,,,,2.0810604095458984,256.4202666282654,35.48088073730469
ResNet34_ConvAP_agg_0.00_sparsity_0.363_R1_0.915.ckpt,ResNet34_ConvAP,0.363,,7561830400.0,83.198486328125,248.45540523529053,32.729411125183105,,,,,,18.228745460510257,373.3979821205139,50.86649656295776,,,,,,2.0483970642089844,250.5038022994995,34.77780818939209
ResNet34_ConvAP_agg_0.00_sparsity_0.391_R1_0.917.ckpt,ResNet34_ConvAP,0.391,,7561830400.0,83.198486328125,242.17395782470703,35.66272258758545,,,,,,18.129324913024902,329.2579412460327,53.48869562149048,,,,,,2.127695083618164,244.3016529083252,37.79041767120361
ResNet34_ConvAP_agg_0.00_sparsity_0.416_R1_0.914.ckpt,ResNet34_ConvAP,0.416,,7561830400.0,83.198486328125,235.2146029472351,31.597936153411865,,,,,,18.080663681030277,317.6106333732605,49.84315633773804,,,,,,2.055215835571289,237.2698187828064,33.653151988983154
ResNet34_ConvAP_agg_0.00_sparsity_0.427_R1_0.914.ckpt,ResNet34_ConvAP,0.427,,7561830400.0,83.198486328125,231.89244270324707,25.48515796661377,,,,,,18.10264587402344,334.6462607383728,43.82627010345459,,,,,,2.024674415588379,233.91711711883545,27.50983238220215
ResNet34_ConvAP_agg_0.25_sparsity_0.036_R1_0.922.ckpt,ResNet34_ConvAP,0.036,,7561830400.0,83.198486328125,332.6674461364746,44.122183322906494,,,,,,17.8117036819458,399.7036099433899,62.027668952941895,,,,,,3.08065414428711,335.7481002807617,47.2028374671936
ResNet34_ConvAP_agg_0.25_sparsity_0.069_R1_0.926.ckpt,ResNet34_ConvAP,0.069,,7561830400.0,83.198486328125,324.36792850494385,44.43926811218262,,,,,,17.549824714660645,386.70212030410767,61.78215742111206,,,,,,3.157329559326172,327.52525806427,47.59659767150879
ResNet34_ConvAP_agg_0.25_sparsity_0.103_R1_0.924.ckpt,ResNet34_ConvAP,0.103,,7561830400.0,83.198486328125,316.363537311554,44.596898555755615,,,,,,17.15233325958252,368.0269718170166,61.468374729156494,,,,,,1.9727468490600584,318.336284160614,46.56964540481568
ResNet34_ConvAP_agg_0.25_sparsity_0.134_R1_0.925.ckpt,ResNet34_ConvAP,0.134,,7561830400.0,83.198486328125,307.9942584037781,42.256832122802734,,,,,,16.94929599761963,376.39960050582886,59.14280414581299,,,,,,1.9173622131347656,309.91162061691284,44.1741943359375
ResNet34_ConvAP_agg_0.25_sparsity_0.168_R1_0.921.ckpt,ResNet34_ConvAP,0.168,,7561830400.0,83.198486328125,299.13346767425537,38.79214525222778,,,,,,16.63815975189209,354.5401215553284,55.58485984802246,,,,,,1.878690719604492,301.01215839385986,40.67083597183228
ResNet34_ConvAP_agg_0.25_sparsity_0.195_R1_0.920.ckpt,ResNet34_ConvAP,0.195,,7561830400.0,83.198486328125,291.4562702178955,37.69176006317139,,,,,,16.29204750061035,373.38292598724365,54.13563251495361,,,,,,1.887750625610352,293.34402084350586,39.57951068878174
ResNet34_ConvAP_agg_0.25_sparsity_0.225_R1_0.922.ckpt,ResNet34_ConvAP,0.225,,7561830400.0,83.198486328125,286.32739782333374,36.83319091796875,,,,,,16.0261869430542,378.3608675003052,53.09704542160034,,,,,,1.8610239028930664,288.1884217262268,38.694214820861816
ResNet34_ConvAP_agg_0.25_sparsity_0.256_R1_0.914.ckpt,ResNet34_ConvAP,0.256,,7561830400.0,83.198486328125,277.0853042602539,33.18551778793335,,,,,,15.674066543579102,357.8512907028198,49.08149242401123,,,,,,1.809334754943848,278.8946390151977,34.9948525428772
ResNet34_ConvAP_agg_0.25_sparsity_0.284_R1_0.914.ckpt,ResNet34_ConvAP,0.284,,7561830400.0,83.198486328125,269.1909432411194,32.87850618362427,,,,,,15.607023239135742,345.1683759689331,48.32954406738281,,,,,,1.82037353515625,271.01131677627563,34.69887971878052
ResNet34_ConvAP_agg_0.25_sparsity_0.315_R1_0.920.ckpt,ResNet34_ConvAP,0.315,,7561830400.0,83.198486328125,261.1166715621948,34.768104553222656,,,,,,15.047216415405272,348.36405515670776,50.14872550964356,,,,,,1.743626594543457,262.8602981567383,36.51173114776611
ResNet34_ConvAP_agg_0.25_sparsity_0.342_R1_0.914.ckpt,ResNet34_ConvAP,0.342,,7561830400.0,83.198486328125,254.5722603797913,33.317482471466064,,,,,,15.10012149810791,357.4970841407776,48.374223709106445,,,,,,1.7953157424926758,256.36757612228394,35.11279821395874
ResNet34_ConvAP_agg_0.25_sparsity_0.367_R1_0.915.ckpt,ResNet34_ConvAP,0.367,,7561830400.0,83.198486328125,249.9698519706726,32.610177993774414,,,,,,14.490270614624023,347.69465923309326,47.141075134277344,,,,,,1.9694805145263672,251.93933248519892,34.57965850830078
ResNet34_ConvAP_agg_0.25_sparsity_0.395_R1_0.917.ckpt,ResNet34_ConvAP,0.395,,7561830400.0,83.198486328125,241.08519554138184,35.648512840271,,,,,,14.20605182647705,332.8041076660156,49.69741106033325,,,,,,1.826786994934082,242.91198253631592,37.47529983520508
ResNet34_ConvAP_agg_0.25_sparsity_0.420_R1_0.916.ckpt,ResNet34_ConvAP,0.42,,7561830400.0,83.198486328125,235.27854681015012,32.04548358917236,,,,,,13.852858543395996,325.95051527023315,45.75279951095581,,,,,,1.6626596450805664,236.9412064552307,33.70814323425293
ResNet34_ConvAP_agg_0.25_sparsity_0.432_R1_0.915.ckpt,ResNet34_ConvAP,0.432,,7561830400.0,83.198486328125,232.3198676109314,25.636839866638184,,,,,,13.6521577835083,310.76215505599976,39.477384090423584,,,,,,1.6022682189941406,233.9221358299255,27.239108085632324
ResNet34_ConvAP_agg_0.50_sparsity_0.037_R1_0.923.ckpt,ResNet34_ConvAP,0.037,,7561830400.0,83.198486328125,331.86689615249634,44.12599802017212,,,,,,17.667365074157715,411.1284494400024,62.43003606796265,,,,,,2.697396278381348,334.5642924308777,46.82339429855347
ResNet34_ConvAP_agg_0.50_sparsity_0.069_R1_0.921.ckpt,ResNet34_ConvAP,0.069,,7561830400.0,83.198486328125,324.7363090515137,44.32239532470703,,,,,,17.101359367370605,408.4582448005676,61.31317615509033,,,,,,2.402663230895996,327.13897228240967,46.72505855560303
